acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,acc_total_x,acc_total_y,acc_total_z,label
0.2532372,-0.3190502,-0.3839249,0.5720377,0.57863,0.5065621,1.232594,-0.5146806,-0.6559464,1
0.2768121,0.2030758,0.03595784,-1.108627,0.07938283,0.1964439,1.265387,-0.06776152,-0.009522174,2
0.6484906,-0.06059409,0.2829017,-0.3509868,0.0369997,0.1113579,1.648749,-0.2945872,0.2637411,2
-0.005752657,0.01282812,0.006229594,0.01559048,-0.0836095,0.06157267,0.9136921,0.2663074,0.3506292,4
-0.002905545,-0.001250462,0.001834534,0.001644374,-0.005311157,-0.008698558,0.1313855,0.8749674,0.4543801,6
0.003339674,0.004386112,0.001478059,-0.01527467,0.004755399,0.00769284,1.028212,-0.1006688,0.01267907,5
-0.03933457,0.2202522,-0.0800814,0.3699642,-0.1031513,0.3079179,0.966238,-0.009176493,-0.1024735,1
-0.0235903,0.01803421,0.02883258,0.01177707,-0.008227015,0.02734382,0.2499169,0.9041094,-0.3442825,6
-0.09739575,0.1632405,0.1171221,-0.8911082,-0.2221697,0.7374003,0.8612378,-0.1795947,0.05624375,2
0.002920559,-0.01117448,0.01386867,-0.001810964,-0.0205493,-0.01338518,1.018848,0.05882461,-0.09249043,5
0.2530585,-0.03027394,-0.07716433,0.1258326,2.951368,0.9455987,1.091685,-0.3464067,-0.531685,2
0.006524659,0.005759225,-0.01084909,-0.0146537,0.006414847,0.00488518,0.25124,0.5003416,0.8173083,6
-0.00341746,0.001160987,-0.003353488,0.0009416079,-0.003972558,-0.0002066931,0.9578309,0.239211,0.2473332,4
-0.001230639,0.001955232,-0.00140754,0.01132171,-0.001906372,0.01788693,0.9924064,0.1323701,0.2141529,4
0.471943,0.1464628,-0.06783137,0.3200552,-0.2999071,0.1359837,1.456868,-0.167516,-0.1031489,2
0.3873098,-0.1730377,0.07752043,-0.2747682,-0.0016513,0.3912193,1.405699,-0.369143,0.08882963,1
-0.0005211064,0.003059668,0.004218702,0.01471463,-0.001303599,-0.0008324818,1.016795,-0.135746,0.09121898,5
0.02085214,0.006492111,0.01087331,0.01591931,-0.03361904,0.004087169,0.08969776,0.4902096,0.8921481,6
-0.5777959,0.02405213,0.2228681,-1.375755,0.3429978,-0.5892588,0.3884271,-0.09254738,-0.1104084,3
0.003804817,0.009108068,-0.003932245,0.1053492,-0.01372126,-0.02359621,1.014668,-0.2088266,-0.03100845,5
0.009651113,-0.01257745,-0.0006557973,0.05618422,-0.03426249,-0.02200342,0.9657703,-0.3516683,-0.2044643,5
0.000803318,0.001841486,0.001831571,-0.05107457,0.002202854,-0.01049749,0.2551823,0.8728784,-0.4445008,6
0.06278702,-0.1789877,0.2382656,-0.5256768,-0.2250065,-0.358217,1.044747,-0.2365536,0.007281771,3
5.83028e-05,-0.000417957,0.003062012,0.005617348,0.006090715,-0.01102621,0.1833522,0.5139513,0.8505682,6
0.3421127,-0.02120543,0.1023103,0.4571773,-0.4058995,-0.3317018,1.336555,-0.2777677,0.05254318,1
9.346793e-05,-0.003473241,0.0003757013,0.0004555335,-0.001370148,-0.00154893,1.016794,0.08023317,-0.1083945,4
0.006861899,-0.03317103,0.04256143,0.112106,-0.1774095,-0.311639,0.2477822,0.5458722,0.8289911,6
-0.001274078,-0.009906999,-0.006691426,0.03076781,0.01046976,-0.02113227,1.020028,-0.1279451,0.07488333,5
-0.01635721,-0.0009470792,0.001126579,0.009489611,0.01210027,-0.00895303,0.9906659,-0.08244898,-0.2099068,5
0.2597119,-0.2997622,-0.1249563,-0.08171037,-0.1519691,-0.4730454,1.269094,-0.410445,-0.008492599,1
0.1350899,0.1714866,-0.0337705,0.3825192,-0.7022163,-0.1458906,1.082411,-0.1942614,-0.2309829,3
-0.1512335,-0.03780125,0.04255941,0.5038934,-0.7036636,0.01716751,0.8494522,-0.1252565,0.1008213,3
-0.2196813,0.1796322,0.02107438,-0.3588704,-0.1583885,-0.2860956,0.6998252,-0.01296209,-0.393488,2
-0.01317761,-0.01176978,0.01001033,-0.0292242,-0.01175208,0.01317465,0.04788795,0.6350349,0.7848152,6
-0.2583736,0.02288695,-0.1670621,1.942873,-0.5951918,-0.9077205,0.7296959,-0.196586,-0.1827457,2
-0.1472718,-0.07560685,0.114904,-0.4303914,0.1547945,0.2787937,0.8349819,-0.3232125,-0.05031868,1
-0.001680703,-4.253407e-05,-0.004072883,0.0002182266,-0.004934138,-0.004275567,0.8724145,0.4472895,0.2101406,4
-0.001266129,-0.002581777,-0.001535473,0.003367236,-0.002892215,0.01330837,0.9500007,-0.3320249,-0.2440891,5
0.003112964,5.66223e-05,-0.007390754,0.003032339,0.007927368,0.003416192,-0.01398109,0.6195713,0.7943996,6
0.1466605,0.1998981,-0.1468609,-0.7856508,0.2056335,0.1343222,1.118734,-0.1309461,-0.03673902,2
0.282261,-0.09897643,0.3101877,0.5380831,-0.517145,-0.01697805,1.265275,-0.3552967,0.2773318,2
-0.002589145,0.001974611,0.0001032799,-0.001644408,0.00152664,0.01450198,-0.03435712,0.705081,0.7358507,6
0.04475622,0.216802,-0.281249,0.2967301,-0.2521659,0.1498631,1.05094,0.3063863,-0.4632912,3
-0.0001718654,0.0003550038,0.007521879,0.02282262,-0.009086389,0.02285579,1.000963,0.1124529,0.1942371,4
0.05268532,-0.4959195,-0.5605309,0.747441,0.7739292,0.4829426,1.000506,-0.6340767,-0.9174356,1
-0.00223118,0.01509885,-0.003108252,0.003946936,-0.001955292,-0.007610757,0.9734604,-0.1320384,0.2906035,4
-0.003120397,-0.004144963,0.00860846,-0.004841301,0.0004017914,0.005732713,1.018234,-0.1349648,0.084107,5
-0.003695504,-0.004868143,-0.004021823,-0.003134066,0.005966226,-0.002220707,0.2994612,0.8077524,0.4751555,6
-0.005293194,-0.01254239,-0.002864544,0.04555397,-0.01310295,-0.004934779,1.008933,-0.09572025,-0.1724761,5
0.003633095,0.0009049815,-0.00133381,-0.003823882,-0.001491595,0.01096699,-0.1248311,-0.4069859,-0.9168628,6
-0.00209453,-0.004114496,-0.007173611,-0.01424697,0.005602239,-0.002280984,0.9573172,-0.2075358,-0.3445745,5
-0.001247685,-5.529962e-05,0.0007396136,-0.002170166,-0.001329285,0.002062696,0.03574997,0.7809768,0.6417983,6
0.003790486,-0.05896935,-0.0675289,-0.04871502,0.1796553,-0.05850509,1.028752,-0.0707912,-0.1287881,4
-0.00955772,-0.002455163,-0.002385025,-0.00594214,-0.008567654,0.0007937933,0.06404115,0.4025467,0.9185517,6
-0.4465024,-0.1096033,0.008050937,-0.9734489,-0.1052049,-0.4173168,0.565751,-0.2780177,0.1344598,3
-0.0002173124,-0.0002976343,-0.001058407,0.002276268,0.01249518,0.002852267,1.026378,-0.04367534,-0.02353118,4
-0.003346471,0.004160355,0.01306425,0.002255918,-0.01411668,0.007336619,1.013357,0.08111315,0.09502223,4
-0.2893534,0.3419258,-0.09822926,-0.08378271,1.009881,0.120653,0.7287579,0.2329424,-0.02576165,3
-0.003412285,0.0003905976,0.006386827,0.0004997935,-0.01510386,0.007607378,0.9862773,-0.01135757,0.2844276,4
0.1577228,0.2709926,-0.03962081,-0.6945522,0.8683324,-0.1875709,1.152121,0.01445171,0.06122963,2
-0.2724805,-0.1101834,-0.07467399,0.4082601,0.6933874,0.8532434,0.6440271,-0.3603469,-0.4595503,2
0.002896941,0.006628208,-0.00355373,0.00345611,0.00248891,-0.006590078,0.9932021,-0.2690681,0.1143541,5
-0.2548642,0.02939814,-0.182016,1.335091,-1.173205,-0.1847487,0.7165315,-0.2774044,-0.1007684,2
-0.0001721883,-0.001244646,0.0001975647,0.002421061,0.005794165,-0.002761797,0.9622153,0.2329907,0.2458093,4
-0.05028533,-0.07622082,0.0007933669,-0.6839726,0.5171642,-0.253924,0.8906435,-0.3569082,-0.3358114,2
-0.003556169,0.001944738,0.007712166,-0.003357278,0.006819024,-0.004798742,0.137642,0.8825247,0.4502191,6
-0.1491453,0.02797711,-0.008205886,0.499249,-0.1123335,-0.4030007,0.8793689,-0.1199411,-0.05765678,1
-0.3167583,0.001091998,0.1320951,0.6719633,-0.5913103,-0.1016207,0.6772968,-0.2486374,0.0598325,3
0.004211003,-0.01820019,-0.00380604,0.008903393,0.04119528,-0.007046781,1.01198,-0.1452665,0.1281737,5
-0.001614219,0.000414183,0.003448804,0.009869816,-0.002003184,0.003952675,1.025055,-0.009356597,0.04467831,5
-0.004118707,-0.0005465652,-0.002207609,-0.003107349,-0.01017049,0.007880222,1.006013,-0.2457921,-0.01894917,5
0.3915277,-0.4691933,0.05284491,0.4553292,0.1272951,-0.1978442,1.389375,-0.6468857,0.224364,3
0.008867347,0.008925497,0.009110268,0.0094425,-0.04663399,0.01277657,-0.3072652,0.7177736,0.6858878,6
-0.299843,0.1812426,0.2409809,0.1451297,-0.6777742,0.1033058,0.7198384,0.08086105,0.2919541,1
-0.06025058,0.005795963,0.1625787,0.4277706,-0.1832558,-0.004297254,0.92069,-0.309748,0.1362966,2
-0.01306326,0.07363894,0.1540985,0.1440369,-0.4553976,0.1528702,0.9366222,-0.2624492,-0.02431786,3
-0.07709836,0.3964878,0.04563238,-0.0871013,-0.7225655,0.08755678,0.8531202,0.2181234,-0.3536419,2
0.002929962,0.0002327736,-0.003598918,-0.001476964,0.008087085,0.0129507,1.019621,0.1072142,0.06724853,4
0.004583185,-0.01683561,-0.003857963,0.01886254,-0.01562247,0.005291023,0.9439671,0.1153983,0.3741976,4
0.2608153,0.1229792,-0.05608844,0.7540431,-0.04177246,-0.1196469,1.269823,-0.1424625,-0.08100624,1
-0.0004934099,0.004406131,-0.003538356,-0.0001882632,-0.003845565,0.001348995,0.9087719,0.299717,0.3419177,4
-0.0002151956,0.001023817,-0.0009997612,0.01548799,-0.005498898,0.01301346,1.018104,0.05815089,-0.1177736,4
-0.002962543,0.003850961,-0.004768637,0.005660232,0.006696246,0.00601539,-0.0009889554,0.8361542,0.5806017,6
0.02036505,0.1306884,0.3322921,0.2143959,0.5428879,0.07058241,0.960566,0.3112337,-0.0464527,2
-0.1625797,-0.04092146,0.1931955,-0.1911736,0.1779141,0.06072694,0.8386899,-0.1892733,0.01818345,1
0.1764198,-0.1853645,0.1185577,0.155288,0.4473266,-0.2318467,1.142711,-0.5501903,0.04609498,2
-0.115975,-0.04595045,0.03599663,-0.003109057,0.1026837,0.4642073,-0.08753407,0.7790466,0.6575082,6
-0.3510852,0.1880704,0.07741359,0.5146221,0.4092212,0.401731,0.5288703,-0.2339693,-0.2350115,2
-0.01533075,0.03126505,0.03092647,-0.1866875,0.3909882,0.1792426,0.9378738,0.2855224,0.269262,4
-0.2878955,0.06866868,0.04066835,-1.423142,0.1940926,0.3263002,0.709429,-0.07462146,-0.1379722,3
-0.4778818,0.1600085,0.05172375,-0.6575021,0.3403629,0.1337446,0.504306,-0.1343144,0.03174147,2
-0.168825,0.01323101,-0.06344292,0.5408506,0.007483743,-0.2894823,0.8513965,-0.1224385,-0.09444974,1
0.02208533,0.002411944,-0.007860123,-0.04851282,0.09646425,-0.02081448,0.07113857,0.371344,0.9184521,6
0.0009874136,-0.003285235,0.01846437,0.03631101,-0.03100487,-0.005898059,0.960548,-0.3200845,-0.2099688,5
0.002464563,-0.0006641787,-0.0100606,0.004299721,0.0005890546,-0.002970673,0.9409533,0.1314639,0.36946,4
-0.002218826,0.001594,0.003972881,-0.003104407,0.00485728,-0.003323899,1.017098,0.1085466,0.009629134,4
-0.03135861,0.1585203,-0.2120186,2.630255,-0.9695819,-0.5038503,0.9740997,-0.000323881,-0.3740969,1
-0.2216146,-0.004771362,0.1351619,-0.06306384,0.5381286,0.340523,0.6864175,-0.2263538,-0.2818251,2
0.6255563,-0.2130451,-0.3963023,-0.1560995,-0.1191674,0.7825201,1.6166,-0.4081501,-0.2606579,2
-0.005019682,0.0009802897,0.006089865,-0.0001653522,0.001889745,0.009414938,0.9722377,-0.1444799,0.2966518,4
0.008420887,-0.03907779,0.1093382,-0.1929332,-0.1722042,0.07902665,1.020084,-0.169725,0.1950292,1
-0.3021097,0.06900273,0.1474733,0.1486485,-0.3972263,-0.09577226,0.711111,-0.04242973,0.1983968,1
0.3159345,0.1244536,0.1167666,-0.5179229,-0.4303993,-0.04201605,1.339945,0.05801123,0.09193257,1
0.0007127884,-0.00583761,0.04117507,0.1600873,-0.02202858,0.007921175,1.010377,-0.2287122,0.03325393,5
-0.4841983,0.1124733,-0.07569324,0.1128139,-0.01849308,0.2993084,0.5232417,-0.09206574,-0.06624347,3
-0.03766291,-0.1433505,0.1734429,-0.6508986,0.6088056,-0.01824811,0.9468819,-0.3732928,0.1017552,2
0.001322675,-0.001152666,0.001304561,-0.0008919896,-0.002352721,-0.004636005,0.1899969,0.7855121,0.5765894,6
0.2059613,0.1350015,0.1636901,-0.5388355,0.2453594,-0.1089521,1.224403,0.009680138,0.2303508,1
-0.03374028,-0.3416517,0.02369135,0.09340004,-0.1267145,0.1321801,-0.1897978,-0.01230512,0.9698185,6
-0.005963274,-0.005084587,-0.005809628,-0.01683621,0.02452733,-0.03111748,0.9721736,-0.1848582,-0.2872204,5
-0.00151575,-0.001350179,-0.0003584623,0.006607408,-0.05308628,0.05185856,0.9903026,-0.1086184,-0.2497541,4
-0.5997933,-0.04192989,0.2843845,-0.06607824,-1.212015,-0.09780482,0.3927186,-0.2253469,0.06664725,1
-0.1992691,-0.04855841,0.03160657,-0.2788575,0.1060946,0.102144,0.7849845,-0.1244426,0.3204989,1
-0.002854257,0.003094975,-0.002555781,0.004936642,0.009515932,0.005127609,1.002656,0.08753072,-0.1706527,5
0.07643049,0.1312589,0.06083979,0.4607893,-0.2259302,0.05750104,1.027918,-0.2160005,-0.1348088,1
0.184023,-0.2427762,-0.3432898,-0.4152266,1.331745,-0.9911832,1.19909,-0.3719637,-0.2959819,1
-0.1295156,-0.2730184,-0.02076185,-0.3455224,-0.3533947,0.2385228,0.8739609,-0.5529227,-0.139583,1
-0.1045437,0.04282978,0.3696062,-0.1390547,-0.3260672,-0.03645602,0.8869906,-0.1688263,0.3305652,2
0.01220757,-0.03646944,-0.004961304,0.3658846,-0.03807416,-0.04537661,1.020126,-0.2658609,-0.02710773,5
0.007379122,-0.001552268,-0.01848905,0.003930201,-0.003424499,0.007501868,0.7945657,0.5034591,0.3537687,4
0.1128282,0.01577762,-0.1180792,0.4909072,1.311367,-0.2923146,1.076672,-0.1351222,-0.4800218,1
0.003151102,0.03815202,-0.03668793,0.03413353,-0.0267787,0.00388738,1.02309,-0.007488898,0.06793559,4
-0.1143014,-0.1097531,-0.1450389,0.4163016,-0.04197977,0.3685908,0.8764067,-0.2245624,-0.1137134,3
0.04792225,-0.176772,-0.1141016,2.024534,-1.050104,-0.5559774,1.038652,-0.3905339,-0.1381751,2
-0.0008622783,0.005759295,0.000768569,0.009648428,-0.001511287,-0.001439494,1.014949,0.08755378,-0.08594228,5
-0.1840861,-0.03697997,0.01498943,-0.4903307,-0.5612976,-0.0573277,0.778722,-0.3691495,0.1596761,2
-0.006367055,-0.08304794,-0.01359372,0.2778379,-0.5120819,0.1641788,0.9850975,-0.299458,-0.08322105,3
-0.09495592,-0.01703843,-0.02824961,0.2713405,0.1551027,0.6103937,0.823369,-0.3594663,-0.3226736,2
-0.01227688,-0.009462464,-0.01117285,0.00261392,0.0008565533,0.004274209,1.003523,-0.08475545,-0.1756208,5
-0.01404276,-0.002661274,0.01287287,0.004136519,-0.00882156,-0.00707374,0.2393333,0.6387855,0.749813,6
-0.1245515,0.01731442,0.07609496,0.8886805,-0.01841361,-0.05617065,0.7883994,-0.2488006,-0.3274042,2
-8.383102e-05,0.00128986,-0.0007936019,-0.0100673,-0.0106134,-0.007337661,1.023187,0.03538552,0.0704827,5
-0.1450075,-0.1692491,-0.0697489,0.9052922,-0.5700886,-0.1636866,0.8792018,-0.2518626,-0.03128861,1
-0.1259587,-0.1457761,0.001219551,0.2638176,-0.1217847,-0.4422431,0.8905059,-0.3176264,-0.002870174,1
-0.001214146,-0.0047374,-0.008098105,0.01890505,-0.01603264,-5.820843e-05,0.978059,-0.1808637,-0.2853664,5
-0.007239241,-0.004751627,-0.06601741,-0.03636639,-0.07178278,0.01210516,1.002898,-0.08985088,-0.2434529,5
0.4305357,-0.2056885,0.2014307,0.5903215,0.1258312,-0.7391754,1.394363,-0.5055073,0.01221168,3
-0.4276248,0.1282915,0.1919491,0.3104776,-1.025362,0.2717531,0.5270569,-0.2176857,-0.01261795,3
-0.2972949,-0.07785407,0.05823043,-0.5365893,0.3608474,0.003843011,0.7259969,-0.1287679,0.03866221,1
0.1307986,0.2493857,0.3546546,-0.4668764,-0.2674458,0.6773408,1.124053,0.1001011,0.1511132,1
0.001353965,-0.004200963,0.002587073,-0.001297104,0.0001299957,-0.0003760714,1.019729,-0.1620776,0.07305871,5
0.003497616,-0.0007787347,0.001322903,-0.0021963,0.004923757,-0.0008966988,0.9759944,-0.1504344,0.3049467,4
-0.005202698,0.001583626,0.009075979,0.005637321,0.01856077,-0.01492901,1.014603,-0.1242901,0.08698391,5
0.04949396,-0.4460446,-0.4160293,0.2987044,-0.2513535,-0.7150658,1.055927,-0.683163,-0.3926028,1
-0.04682329,-0.3084081,0.1085254,-0.0748329,-0.02729552,-0.3826212,0.7680046,-0.5899101,-0.4019035,2
0.0008952705,0.003052406,0.004888236,0.01859483,0.01457216,-0.02302829,1.02355,-0.1202049,0.01822836,5
0.7470056,0.2855373,-0.01795594,-0.1608523,0.2151368,0.05158903,1.744561,0.2145208,0.1170659,3
-0.1298802,-0.03912125,0.01667887,0.5163915,0.1866196,0.1912458,0.8570949,-0.2172357,0.2107627,2
-0.2146468,0.02262066,0.02670437,0.7164711,-0.4098395,0.03830444,0.7645929,-0.01154479,0.3219984,3
-0.08126252,0.1726119,0.1459733,0.3061628,-0.3184157,-0.5318747,0.8084909,0.007026279,-0.3463378,2
0.3945608,0.1550396,-0.1355788,0.01090186,-0.3671767,0.472798,1.358076,-0.1562414,-0.1634181,2
0.0009429289,0.007093315,0.001991088,0.08423193,-0.01010133,-0.001286372,1.01377,-0.2020472,-0.02721252,5
-0.3294259,-0.0842078,0.09821722,-1.533447,1.098888,0.1859395,0.661224,-0.2373663,-0.07219649,1
-0.002530976,0.003934546,0.001809574,0.004872759,-0.009918044,-0.002515374,1.01776,0.1042583,-0.003754971,4
-0.2726247,-0.1133577,0.07623153,-0.3036354,0.3002866,0.01918003,0.7542688,-0.1426592,0.05239918,1
0.0006125982,0.006366026,-0.0004018268,-0.001372252,-0.009516428,-0.006721961,1.015651,0.08327404,-0.1026333,5
-0.001580948,-0.002021606,-0.01310849,0.00238485,-0.005034892,0.003827887,0.962218,0.1951353,0.2628179,4
-0.4086015,-0.115883,0.01693504,0.5239455,-0.6958153,-0.1297024,0.5833618,-0.2958469,-0.1985257,3
-0.323815,0.02585175,0.04426824,-0.7210455,-0.03372512,0.249949,0.6878084,-0.1076193,0.132632,1
-0.1762426,0.1457175,-0.07645941,0.3823987,-0.7537797,-0.8780534,0.8173469,-0.07310932,-0.1417968,2
0.003249311,-0.01097895,-0.02781649,0.007513418,0.01610465,-0.03038311,1.02368,-0.1160887,0.056081,5
-0.3343018,0.1800791,0.1443052,0.185945,0.4978066,-0.008945418,0.6348999,-0.0269719,-0.1344753,3
-0.1607788,0.08493282,0.1033563,-0.1776857,0.2946194,0.3323855,0.7559712,-0.1238662,-0.2527503,2
-0.001153123,-0.004505155,-0.003166882,-0.003323308,-0.02330502,-0.0008071719,1.005377,0.09249649,0.1629962,4
-0.002003428,0.009052517,0.004755661,-0.0169297,-0.01275559,0.05444689,0.8754133,0.4465447,0.2127574,4
-0.04287835,0.05261196,0.0347404,0.006852864,1.164037,0.02124416,0.8694221,-0.1967038,-0.3610573,1
0.004441783,-0.01118325,0.007564383,0.03265485,-0.005168087,0.01454884,1.022692,0.0856133,-0.05246766,4
0.6237985,-0.2374885,-0.05852668,0.05029025,0.6780106,0.7907721,1.63165,-0.3468957,0.06282585,1
-0.006864546,0.001165742,0.004272204,-0.006933517,-0.005614707,0.005065466,-0.04566146,0.9807139,0.2339141,6
-0.1343524,0.1200116,-0.09242949,-0.2986693,0.1990554,0.3828395,0.8495545,-0.195932,-0.086514,2
-0.01199582,-0.03324666,0.007365604,0.05023737,0.00580857,-0.1012678,0.9933668,-0.2631994,0.0994935,5
0.08911739,-0.1134776,-0.06437424,-0.238431,0.7753559,0.1382428,1.062754,-0.2722929,0.1869682,2
-0.01749117,0.1331933,-0.1044447,0.3784314,-0.1628954,-0.09630018,1.013327,-0.02531428,-0.03112951,2
0.02098152,0.004076157,-0.0001463323,0.003294968,0.05504918,-0.05259736,0.9212156,-0.2206851,-0.4635861,5
-0.009706451,0.002543905,0.01363461,0.02210108,0.005156553,-0.005814201,0.8679211,0.2788375,0.4412833,4
-0.03400849,0.1575917,0.05542116,-0.3076345,0.3154026,-0.2065756,0.9455393,0.1171299,0.3773028,3
-0.1293978,0.2084892,-0.2147315,-0.1604187,0.2736974,0.4147673,0.8331434,0.1619182,0.1207793,3
-0.001318015,0.002229107,0.0009909754,0.01115223,-0.03067986,0.01728254,0.8677239,0.2873265,0.4370822,4
0.02009799,0.001847461,0.004468179,0.02351498,-0.02530898,-0.00146006,0.2066746,0.5129212,0.8374785,6
-0.2913697,0.1605151,0.04273621,0.5087175,0.3122842,-0.1682815,0.7180487,-0.07983214,0.003862957,3
0.01151321,0.1722859,-0.1058069,-0.06921795,-0.07481112,0.059731,1.008586,-0.01441426,-0.1530243,2
-0.00040977,0.03574106,0.003171012,-0.1114581,-0.02625043,-0.02412813,1.019304,0.08983048,0.0900717,5
-0.2552813,0.1577514,0.08078546,-0.1191462,-0.07518418,0.2106137,0.761232,-0.04577026,0.1366698,1
0.07129948,-0.2293816,0.01029472,0.04555755,-0.9110253,-0.1079093,1.069257,-0.4552115,-0.03717887,2
-0.002657042,0.0119152,-0.01877419,-0.01244361,-0.003609107,0.003356915,1.002347,0.1111294,-0.1812595,5
0.0005560008,-0.004371601,-0.0002936622,-0.005838119,0.0009011142,0.007223018,0.9658908,-0.1082227,0.3373913,5
0.008549463,0.01297747,-0.01180463,-0.2250161,0.1139787,-0.1313148,1.012158,0.1088245,0.08050284,4
-0.003321069,-0.002085028,0.002882427,0.00534315,-0.01764786,0.01244004,0.9264965,0.1869634,0.3757558,4
0.0009090663,0.009775856,0.005240033,0.008766828,-0.003824796,0.0215938,1.01439,0.01650717,0.1633327,4
-0.001877612,0.008031341,0.007962278,0.001859902,-0.001768831,0.004131382,1.018483,0.1078773,0.001201432,4
-0.4168417,0.09425728,0.06284169,-1.148462,0.2789863,0.3438228,0.5677621,-0.1949466,-0.02033681,1
0.9850209,-0.6356525,0.09535357,0.0285005,0.7615143,-0.9175566,1.97948,-0.744803,0.1610993,3
-0.00116141,-0.001042022,0.0009057923,0.005581053,-0.001506467,0.0005626684,1.002452,-0.1724317,-0.1736026,5
-0.4750867,0.1216365,-0.03135118,0.8385704,0.384541,-0.1067721,0.549212,0.1013852,-0.04092367,3
-0.003631702,-0.002027105,-0.002247919,-0.004595819,-0.004998398,0.003122472,0.9710881,-0.1471362,0.297214,4
0.001206452,-0.01109467,-0.01013562,-0.02301218,-0.02199655,0.01582178,0.9701826,-0.142552,0.3110909,5
-0.00701108,-0.0005044768,-0.00813739,-0.05791121,-0.05642115,0.02881237,0.9932016,-0.08644765,-0.2467319,5
-0.2055901,-0.02403337,-0.01418846,-0.4746937,0.9384429,0.2427069,0.7904746,-0.2107731,-0.01245137,2
0.3533035,-0.3381171,-0.1189071,0.06947996,0.1889535,0.08122247,1.352813,-0.6608895,-0.1040644,2
-0.593288,0.03184008,0.1004978,0.09575881,-0.03293253,0.2516544,0.4007888,-0.1076763,0.09402282,3
0.0006209214,-0.0009261922,-0.005839123,-0.003872065,0.002171504,0.0009765242,0.9957575,-0.09891654,-0.2653226,5
-0.3802788,0.1195021,0.1386219,0.2358624,-0.6022084,0.6459587,0.5985673,-0.1368783,0.06557692,3
-0.004043776,-0.003631585,0.01542302,-0.004533981,0.01493348,0.02991285,1.008719,0.02158144,0.1669454,5
0.1881566,0.1011448,0.09376916,-0.4152265,-0.2050334,-0.1211577,1.168323,-0.09573706,-0.150671,1
-0.003084659,0.004354259,0.002396033,0.0003882857,0.005979328,-0.001712303,0.8714311,0.4509401,0.2113207,4
0.2356892,-0.3058758,0.1036033,-0.1058777,-0.3891952,0.1075743,1.226585,-0.5988779,0.07921811,2
-0.3195278,0.08768535,0.1569927,-0.2406671,0.3801928,-0.319561,0.6590388,-0.2559355,0.1346282,2
-0.1444044,-0.09973064,-0.05905292,0.9163435,-0.4084867,0.01184914,0.8403272,-0.1801211,0.2109554,1
-0.00367782,-0.001610195,-0.009040394,-0.001730238,-0.003923182,0.001074382,0.9788577,0.2086442,0.1837344,4
-0.323524,0.03565472,0.1125303,-0.8951989,0.5787539,0.3088949,0.6619388,-0.2246812,-0.02432623,1
0.1170266,-0.1581914,0.07208212,0.1264895,0.5051617,0.1950652,1.070675,-0.5324452,-0.05023854,2
-0.0209343,-0.0580152,-0.1311112,-0.5411912,0.285369,0.3912557,0.964321,-0.3164539,-0.1485928,2
0.1391399,-0.01860547,0.08597049,0.04916934,-0.5726626,0.2209147,1.14267,-0.237594,0.1415707,1
0.0004308072,0.002052853,0.007077868,0.001674444,0.003436592,0.003579266,0.1897845,0.7887586,0.5816963,6
-0.4024289,0.1974746,-0.1767407,0.1450785,-0.09348012,0.0248773,0.6072609,0.167661,-0.02067305,3
0.03220339,0.2886916,-0.05421799,0.5433105,-0.2151401,0.08432247,1.009798,0.07662294,0.1426031,2
0.0271803,0.06655081,0.007702773,-0.06752621,0.1877268,0.01726325,-0.1355007,0.7961887,0.7023247,6
0.002918411,-0.003401542,0.0001835119,0.0007169389,-0.001502206,-0.000762707,0.1150978,0.8520531,0.5294365,6
-0.002860265,-0.004534242,0.006210283,-0.01187064,-0.0387377,0.004014212,0.9790731,0.2036244,0.20878,4
0.7296222,-0.3849481,-0.03944358,0.3327477,-0.8685443,-0.1791618,1.731817,-0.5960525,0.02641072,1
0.1288027,0.0615252,-0.02423467,-0.004502923,0.08872933,0.5195783,1.134097,-0.1783136,-0.05221669,1
-0.0067176,0.02849373,0.00910972,-0.006607131,-0.002735877,0.01578386,0.9640331,-0.1064996,0.3254171,5
-0.01230871,0.008309558,0.002620076,-0.004579142,0.000575578,9.049471e-06,0.06790439,-0.4404509,0.8902126,6
0.0003337039,-0.01438911,0.002536028,0.06147712,-0.1124417,0.01139867,0.2695117,0.6361228,0.7173621,6
-0.1320037,-0.1011409,0.04352394,-0.2781146,-0.3846476,0.3751286,0.7914169,0.08330352,-0.3476224,2
-0.003745308,-0.001322081,0.001973509,-0.01354391,-0.02634657,-0.01142407,1.014964,-0.1758365,0.007509188,5
-0.3333003,0.2188508,-0.01131281,-0.7763854,1.253041,-0.02800756,0.6777326,-0.00202135,0.02484215,1
-0.01185343,0.0292924,-0.0008182436,-0.04337739,0.1753879,-0.0349474,1.003407,0.09066883,-0.1204212,4
0.1720995,0.04820672,0.03118964,0.3934179,-0.07636743,-0.08525653,1.15038,-0.06296029,0.3218361,1
-0.01044399,-0.009139593,-0.004363288,0.03375898,-0.01096506,0.009301878,-0.1713776,-0.1774727,-0.989663,6
0.3068389,0.1613983,-0.5644764,-0.003430374,0.2560261,0.1519904,1.095102,-0.1650781,-1.091634,2
-0.05973177,0.1744846,0.2764728,-0.3378999,-0.6246331,-0.1935227,0.9542251,0.02263247,0.2834664,1
0.008420485,0.0004787428,-0.02075008,0.08904015,-0.03077991,0.01376418,0.9655537,-0.3492598,-0.2027771,5
