acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,acc_total_x,acc_total_y,acc_total_z,label
0.0006160411,-0.007079946,-0.007479662,0.01706676,0.006634294,-0.01076728,1.021975,-0.1361418,0.037878,5
-0.3151901,0.06695797,-0.1114877,1.471124,-0.302146,-0.6873212,0.6623791,-0.2436929,-0.0661408,2
-0.003214493,-0.001450183,-0.004429388,-0.03101875,0.03985623,-0.009463039,1.001458,-0.009382783,0.2126396,4
0.0003911405,0.0008354415,0.01135088,0.005305547,0.007851407,-0.01448486,-0.0561897,0.5777786,0.8414775,6
0.6256252,-0.02857048,0.3129223,0.5065597,-0.571075,0.3135842,1.573569,-0.186707,-0.04579357,2
-0.4148465,0.1218327,0.02556379,0.8805209,0.09780459,0.2655084,0.5802777,-0.09872227,-0.1028283,3
-0.5396956,-0.06563216,0.0428536,-0.5094085,0.2990608,0.03469462,0.476526,-0.1855585,0.1514429,1
0.003526289,0.0060901,0.009006846,-0.03246697,0.08025464,0.03714133,1.00512,0.09063779,-0.1785405,5
0.5624938,-0.3154768,0.1243804,-0.2075638,0.3213703,-0.6144807,1.521558,-0.4437721,0.2958032,3
0.4081339,0.1928288,-0.03611155,0.4032667,-0.934122,-0.5828269,1.292728,-0.1834137,-0.4285042,2
-0.2625273,0.1680989,-0.1478331,0.2136869,0.8182535,0.005832726,0.7490155,-0.002335643,-0.04039709,3
-0.1486385,0.02054001,0.1765578,-0.6505397,0.3744929,0.1825421,0.8020198,-0.3025826,-0.08288664,1
0.0125813,-0.002717095,-0.01696557,0.004448635,0.009278145,-0.003452082,0.2404937,0.6180618,0.7506697,6
-0.00370097,0.01401921,0.01082071,-0.06695128,0.02866695,-0.09075737,1.014793,-0.00369957,0.1483221,4
-0.004746733,0.01407363,0.008820885,-0.02388379,-0.02566095,0.09856701,0.8711204,0.4473298,0.2129632,4
-0.5550912,0.1068185,0.0317965,-0.3626455,-0.1987018,-0.3277458,0.4413169,-0.04635641,0.1683213,3
0.0003603364,-0.008689293,0.004510982,0.005757617,-0.002165224,0.003096786,0.9765978,-0.1883604,-0.2813622,5
-0.2594756,0.1089341,0.1673139,-0.121135,-0.07873297,0.1978674,0.7122547,-0.2083816,0.04812196,1
0.04301962,-0.1295819,-0.08385201,-0.01500293,-0.0743602,0.1237798,1.05095,-0.07072914,0.07844535,4
-0.003345066,0.01179472,0.02707476,0.02484895,0.1092439,-0.1453432,1.020336,-0.1677326,-0.06244134,5
0.04944555,-0.208439,-0.1338972,1.397463,-0.4788909,-0.7090887,0.9956657,-0.5757567,-0.3459835,2
0.0006655992,-0.0003882354,-0.01051518,-0.003423974,0.009586399,-0.01097074,0.9902838,-0.3244806,-0.0583247,5
-0.00800915,0.0006381734,0.001842892,0.003589979,-0.003422171,-0.00124185,0.1177873,0.8165103,0.5829697,6
-0.1258661,0.1166618,0.1122683,0.3700755,0.5600894,-0.9263175,0.7860572,-0.121533,-0.3010567,3
-0.03380569,0.1422008,0.01296412,0.3315842,-0.4628353,0.09440577,0.9720063,0.03959183,-0.06545387,3
-0.3524114,0.1851448,0.2065712,0.3528643,0.2142497,-0.1702198,0.6280601,0.0004092468,-0.05000978,3
-0.001734582,-0.284238,-0.07897478,-0.6726934,-0.2195825,-0.5566895,0.9932703,-0.5449518,-0.1195756,1
0.2191249,-0.005617041,0.08831024,0.7911903,-0.1955334,-0.05338142,1.111304,-0.3845981,-0.2021192,2
0.01447927,0.004202587,-0.0001495223,-0.004694174,0.02136976,-0.004211754,-0.3058725,0.7127273,0.675649,6
0.00821222,0.01984353,0.05863202,0.03587122,-0.03063119,-0.0009047993,0.992075,-0.2213657,-0.1590182,5
0.0122619,0.008624035,-0.003890084,0.1213917,-0.1115272,0.3598345,0.2503884,0.8273292,0.4938001,6
-0.003937356,0.003910467,0.00178668,0.01197537,-0.00208801,-0.002775096,1.015435,-0.146104,0.05818886,5
-0.02712058,0.2279821,0.04735321,-1.596858,1.213916,0.08789359,0.9651406,0.02432911,0.04567171,3
0.1425162,0.09236029,-0.3876307,0.4872412,-1.261489,-0.2478931,1.129377,0.193094,-0.6029001,3
-0.01559629,-0.08892644,-0.1994555,0.9258759,-0.6633773,-0.1132736,0.9458191,-0.2372371,0.1314349,2
-0.001532092,0.001215582,-0.003770432,-0.001786805,0.01255273,-0.006350313,0.7292366,0.463997,0.5187859,4
-0.009490769,0.1805939,-0.1566337,-1.43497,-0.1761627,0.8335765,0.9143988,-0.04766225,-0.4757093,3
0.3389812,-0.03434261,-0.3466462,-0.5731001,0.3163115,-0.7388022,1.355927,-0.1879637,-0.3713699,1
-0.09154257,0.2270694,0.1212583,0.8800641,0.1309944,-0.6857582,0.8596101,0.0149988,-0.186115,2
0.02764867,0.002599913,0.006682386,0.002011891,-0.000128714,0.004759895,-0.2487384,0.70729,0.7026392,6
0.4059607,0.2222816,-0.1204344,-0.7434003,-0.321936,0.3673146,1.384116,-0.07741939,-0.08605357,2
-0.1700616,0.03216767,-0.1650989,0.2410981,-0.2810084,-0.7530063,0.8193597,-0.1962521,-0.168628,2
-0.0006624895,0.03625063,0.006096686,-0.1308915,-0.03604667,-0.2971114,0.9910505,0.05888321,0.2491685,4
-0.002632707,0.005890736,-0.001511811,-0.006785346,0.006101583,-0.003989119,0.07787474,-0.4391923,0.8876516,6
-0.4065601,-0.005770565,0.04162605,0.6275846,-1.020239,-0.2849263,0.6067965,-0.2402149,0.01159156,1
0.001841566,0.002321917,-0.005010718,0.003925611,0.01098376,-0.002665335,0.249146,0.6402406,0.7373845,6
-0.2694733,-0.08492572,-0.07466701,0.002705993,0.4829396,-0.3826732,0.7590903,-0.1962219,-0.05631953,3
-0.1192696,-0.0166977,-0.1695165,0.3050861,0.04114293,0.1807792,0.7407118,-0.2041442,-0.6957102,2
0.001685586,-0.007446015,0.02731758,0.01735592,0.01415157,0.01892102,0.805534,0.5157429,0.2962979,4
0.05961443,-0.03884591,-0.1210551,1.046499,-0.3670954,0.2669652,0.1298931,0.8356529,0.3786659,6
0.001853973,0.007217684,0.01147611,0.008030455,0.005714802,0.003516769,1.019666,-0.1072068,-0.1036309,4
-0.001958185,0.007179062,0.003976483,-0.001434989,-0.008009815,-0.005951415,0.972641,-0.1429331,0.3045974,4
0.02335569,-0.01002928,-0.06418826,-0.009763876,-0.06654089,-0.06718638,0.9316819,0.2589079,0.3072468,4
-0.1506339,-0.1920377,-0.09548102,-0.02382928,-0.2674768,-0.591062,0.7703833,-0.4238046,-0.4783145,2
-0.0008055927,0.01416247,-0.00737151,-0.007422224,0.01834363,0.002647613,1.000927,-0.232076,0.1045758,5
0.01254713,0.009562744,-0.0135095,-0.01548853,-0.05345498,0.07715022,0.07924963,0.5318824,0.842247,6
0.291683,0.2295017,-0.03909849,-0.08532723,-0.1423697,0.1489253,1.233814,-0.1809131,-0.2223181,2
0.001524964,0.00122707,-0.002634306,-0.003320193,-0.004667349,-0.008032483,1.02748,-0.1054258,0.008281969,5
0.143399,-0.08217945,-0.04821652,-0.288233,-0.1363597,-0.3131646,1.137403,-0.3431651,-0.070877,1
0.002024208,0.3567458,-0.1384309,-0.2064029,0.01320714,-0.2237789,0.8472866,0.06892101,-0.5785165,2
0.2310428,0.4407673,0.1083252,1.140395,-0.08287884,-0.1269554,1.154809,0.2357218,-0.2627306,2
0.303936,0.3169168,0.0656696,0.5132375,-0.5226308,0.4413537,1.3358,0.199209,0.0761268,1
-0.1551838,0.08979356,0.01323644,0.1110368,0.04794318,-0.8256456,0.7545258,-0.1369007,-0.4036259,2
0.002627806,0.0006581224,0.0005351035,0.00062564,0.00388027,-0.008288117,1.012153,-0.01021453,0.188511,4
-0.004212144,0.01095383,-0.003388942,0.00916129,0.00634058,0.02848638,0.9506637,0.170955,0.309191,4
-0.06319418,0.09996983,0.06627494,-1.091093,0.2130442,0.5298382,0.8940484,-0.08984447,0.07615117,3
-0.001179396,-0.01555565,-0.009876231,-0.01994132,0.001431292,0.008614927,1.019735,-0.1220461,0.06002226,5
-0.004059476,0.004740156,0.001532158,-0.0004781396,0.0004816998,-0.000216957,0.9958443,-0.2313259,0.1214632,5
0.002862448,-0.002162755,-0.0102464,-0.001473321,-0.003381339,0.01070825,0.5936916,0.443036,0.67298,4
-0.000646447,-0.01015735,-0.09566614,0.02730277,0.1265273,-0.0473111,1.003401,-0.1885453,-0.2534928,5
-0.2256058,0.1224211,-0.07292395,-1.117861,0.2679783,-0.08938852,0.793983,-0.005811258,-0.07180934,3
0.1258775,0.1166746,0.02178844,-0.3503395,0.1212258,-0.1920051,1.061859,-0.2153701,-0.2495839,2
0.1564267,0.08183455,-0.06602863,-0.1748897,-0.6628033,0.328747,1.142729,-0.004986595,0.07778848,3
0.08063375,0.01250656,0.180767,-0.01793194,0.2039861,0.07030304,0.9837938,-0.2599615,-0.2176957,2
-0.004499519,-0.001716758,0.001209464,-0.001308551,-0.003001373,-0.002184723,0.1890748,0.9220096,-0.3314319,6
-0.002893877,0.008221611,-0.009175812,-0.02526934,0.01350312,0.004329334,0.2728384,0.4403253,0.8512399,6
0.001385472,0.009074524,0.002705573,0.03061156,0.02893533,0.04916075,0.9664716,-0.09666654,0.342107,5
-0.1630668,-0.006204849,-0.1095808,0.468169,-0.8098698,-0.3552898,0.8144757,-0.329676,-0.1838224,2
-0.0004725349,-0.0027563,0.009348391,0.008218436,-0.04309398,0.003170507,1.022909,-0.004224253,0.1011547,4
-0.009543026,-0.02784211,-0.02671791,0.02855384,-0.1527163,0.3677996,0.09803574,0.7823764,0.5638244,6
0.04451848,0.25272,0.2207902,0.2372742,0.1026899,0.06171988,1.014227,-0.1002801,0.0175484,1
0.0005681204,-0.008079772,-0.007778398,0.007867958,-0.009864293,0.004473705,1.017326,-0.1880557,-0.02790822,5
0.002829104,0.01269883,-0.007010957,-0.00721665,0.09624172,-0.01428563,1.018376,-0.1732809,-0.04278332,4
-0.0001256705,-0.0005548399,-0.003271655,0.00246346,0.003658847,-0.01471313,0.09820803,0.8579829,0.5218656,6
0.2494623,-0.1050784,0.1284515,-0.2869287,-0.05524016,0.2841412,1.149498,-0.3289496,-0.3186861,2
-0.009864954,0.1241835,-0.05890464,-0.135948,0.191709,0.5662389,0.9948138,-0.08827199,-0.1679876,1
0.05336736,0.08696499,0.2395142,-0.4294847,-0.1636278,0.06341796,1.019973,0.1341875,0.08040329,4
-0.009793595,-0.007427586,0.0118628,0.02255326,-0.007210813,0.000454375,0.1412502,0.5573093,0.8326838,6
-0.1549318,-0.01842132,-0.08115593,-0.2961442,0.5992353,-0.2847587,0.8515351,-0.2459283,-0.1892476,3
-0.08711636,0.1317291,0.1477871,-0.3501701,-0.05372748,0.1411279,0.9317219,0.004873522,0.2123865,1
-0.003882716,0.002419195,-0.001831652,0.001002973,0.0003409831,-0.005286574,0.8201967,0.3618289,0.460067,4
-0.02594952,-0.2281448,-0.07232361,-0.7590822,-0.1284132,-0.2560855,0.8285532,-0.4101844,-0.5958948,2
0.0130789,0.002692143,-0.01189365,-0.07052246,0.1554995,0.06034113,1.022667,-0.2107019,-0.08363307,4
-0.08291169,0.1615587,0.09829505,0.3511239,-0.02034621,0.2595816,0.9375276,0.01851503,0.06764401,1
-0.1469794,0.1615737,0.1134241,-0.3776957,-0.2176355,-0.1009267,0.8614877,-0.05706348,0.1446488,1
0.0006748954,-0.0009236685,-0.002113436,-0.009441053,0.04553174,0.05495827,0.9281624,0.3461138,-0.194217,4
0.4242622,-0.2548701,0.1319627,1.03226,0.3034784,-0.01994136,1.425751,-0.2774604,0.2661642,3
-0.07524315,0.1551913,0.1245136,-0.09373502,-0.07388737,-0.3154981,0.9386907,-0.08179416,0.1961471,1
-0.1621841,0.00365666,-0.07235304,0.7597992,-0.7643617,-0.1934985,0.8267401,-0.2675315,-0.2152346,1
-0.0002522553,-0.007096135,-0.007770185,-0.00216582,-0.01019585,0.0002666723,1.00592,-0.2620343,-0.03007496,5
-0.0003352908,0.003196599,0.004202901,-0.004170664,0.0102297,-0.00629544,1.02498,-0.01689376,-0.06557405,4
0.01590597,0.001268004,0.0001074754,-0.004556892,0.01749998,-0.009795284,-0.04426312,0.6610885,0.7544792,6
-0.000944279,0.00822502,0.003236105,0.01882113,-0.03799953,0.03560146,0.006058012,0.9760801,0.2769992,6
0.001006003,-0.003937225,-0.02796622,-0.0106411,0.02253005,-0.01121804,1.012796,0.09615031,0.07009586,4
-0.005920386,0.002043525,-0.008699412,0.03274672,0.02800828,-0.0244421,1.014824,-0.1081518,0.06697922,5
-0.1236122,-0.2068535,-0.0883321,0.5063841,0.1460083,-0.1692832,0.8438362,-0.2973518,0.2066189,1
-0.05583014,0.1149753,0.4106808,0.1332559,-0.04984841,-0.1522237,0.8952166,-0.2751949,0.2817142,2
-0.2096677,0.2153892,0.1553355,0.4499388,-0.04300835,-0.1191326,0.7343987,-0.1654861,-0.05525049,2
0.002838669,-0.001928865,0.0005588398,-0.003040182,0.002104177,-0.0009709284,0.9971308,0.01679049,0.2591112,4
0.002408262,0.01362502,0.02728956,-0.06961001,0.01898766,-0.1152408,0.09046029,0.667105,0.7939567,6
0.01519793,0.008753642,0.004141877,0.03689977,0.01979463,-0.02646194,0.9580141,-0.2342667,-0.3564319,5
0.04611359,-0.02838961,0.01346094,0.1320312,-0.1186717,0.2556325,-0.1595407,0.83047,0.5716595,6
0.1214404,-0.02655847,-0.04248043,-0.4327704,0.7375579,0.002166812,1.100078,-0.3406544,0.01810072,2
0.01619679,0.01703968,-0.0007938239,-0.01813946,0.009974902,-0.0142341,0.06037927,0.3849764,0.9264925,6
-0.2076466,0.1343054,-0.1501851,-0.2085464,0.9463183,0.1312156,0.7942349,0.02557107,-0.05112105,3
0.234971,-0.1037662,0.1538179,0.4477665,-0.501493,-0.2514747,1.176872,-0.2657428,-0.2517117,1
-0.3270946,0.2195657,-0.1027408,-0.2550069,0.02987443,-0.2692527,0.6612958,-0.09493114,-0.04041322,2
-0.07555835,-0.05908933,0.035765,-0.4645061,0.5674681,-0.368479,0.7242289,-0.4461415,-0.4886897,2
0.04319941,0.1644168,-0.1277943,-0.5958638,0.08516067,0.0933257,1.023755,-0.1582029,-0.05325876,2
-0.01617099,-0.002749694,-0.0007435059,0.03868082,-0.002967536,-0.002014568,-0.01568409,0.8308555,0.5833686,6
0.05010033,-0.04008349,0.01621845,0.2296736,0.08148623,0.2045407,0.1377912,0.9108266,0.3850915,6
0.2722621,0.2134595,-0.1449752,0.2007127,-0.3463231,-0.3811489,1.227019,-0.1744927,-0.2091422,2
0.003163588,0.0002055905,0.00582486,0.03810474,-0.004193025,-0.01149914,0.9959949,-0.1002436,-0.2605432,5
-0.2603649,0.1801253,0.02983206,0.05612039,-0.7721843,0.3779379,0.7528846,0.1845209,0.02289414,3
-0.0003074932,-0.04472575,0.04443626,-0.05326714,0.01076814,-0.02279931,1.026046,-0.111032,-0.006755951,5
0.002522084,-0.03440364,-0.07832516,-0.06171096,0.01107907,0.0152509,1.010772,-0.2135568,0.04364635,5
0.7195135,-0.2248462,-0.03205862,0.2519017,0.1205777,-0.4232406,1.725137,-0.3681194,0.004875595,3
-0.001912396,-0.006471322,-0.005795519,-0.004914999,0.004776864,0.001511845,1.021554,-0.07534215,0.07078786,5
0.007138554,-0.03096563,-0.008351154,0.003528276,-0.00714862,0.01810191,1.015423,-0.2794082,-0.02213177,5
-0.01027943,-0.0113591,0.004827437,-0.01123664,0.02702313,-0.009992916,0.009546126,0.2087917,0.9745315,6
0.0001663574,0.006149486,-0.008997654,-0.01189394,0.02369181,0.007916735,0.2109965,0.7949168,0.5871287,6
-0.004133793,-0.005375236,0.00288968,-0.02972211,0.04995179,0.01159918,1.006319,-0.2280395,-0.04945115,5
-0.06044417,0.3600679,-0.01547096,-0.08724142,-0.4711159,0.4392353,0.8635403,0.10928,-0.3959508,1
0.003881724,6.570907e-06,-0.0003437304,0.002578196,-0.007077104,0.004923943,0.08710089,0.7502859,0.6733415,6
0.02799972,0.3415262,-0.03747458,0.2880417,-0.04943058,0.1081907,-0.3065925,0.374227,0.9054323,6
-0.07955468,0.1924142,0.02174462,-0.2717368,-0.2263502,-0.9817609,0.7974297,-0.06032676,-0.4097452,2
-0.005368518,-0.001495023,-0.002023185,-0.008513332,-0.01066563,0.01191894,0.9549331,-0.2026742,-0.3387338,5
0.2047813,-0.2156662,-0.04219806,-0.1046313,1.135392,-0.1511154,1.223669,-0.3656757,-0.05982821,1
-0.001333325,-0.0009938406,-5.771382e-05,-0.01593564,0.006395166,0.001189168,1.020899,0.04174961,0.0744026,5
0.001347197,-0.005423966,-0.009511805,-0.0239107,-0.006496236,-0.01108668,1.023077,0.08320442,-0.0128682,4
-0.0176602,-0.007568452,0.005145496,0.001183599,0.002657788,-0.0009798209,-0.08780449,0.3583858,0.9358325,6
0.005247541,-0.008514486,-0.005343177,-0.003274876,-0.004347755,-0.0002266313,0.9690194,0.1886431,0.2706334,4
-0.07954587,0.2233388,0.05450124,-1.339608,-0.2825876,0.4676796,0.949355,0.2519803,0.06647123,3
-0.2151298,-0.0266075,0.1479888,0.2795699,-0.1423701,0.1882234,0.747632,-0.1522578,-0.2014165,1
-0.589198,0.2335711,0.3466337,-0.8443747,0.6054873,-0.5831155,0.335756,0.07614629,0.1877949,3
0.2552514,-0.01674442,0.0447071,0.4179298,0.1902107,0.1674072,1.270198,-0.2164308,0.05533062,1
0.1318535,-0.06388641,0.05493173,0.5319434,-1.026976,0.08173798,1.141499,-0.2773382,0.1092125,1
0.04320869,0.03788245,-0.08578994,0.1665385,-0.2312737,0.1018371,1.031904,-0.02951331,0.2021594,1
0.002828703,-0.01049518,0.001241762,0.02493363,-0.01323113,-0.004211377,0.2869796,0.4380018,0.8496986,6
-0.5471814,0.1581778,0.09367086,-0.330748,-0.5685519,0.795616,0.4377504,-0.07977371,-0.09776175,3
-0.004249747,-0.005947215,0.006141925,0.0003283437,-0.005906776,0.00160255,0.9958891,-0.2388013,0.1271113,5
-0.02038531,0.05866627,0.06194318,-1.115709,-0.08594099,0.0618432,0.9852792,-0.2072922,-0.0817867,3
0.0005226295,0.001099112,0.0001093351,0.0007478814,0.007242089,0.01314691,0.9916625,0.06708719,0.2435155,4
-0.00287926,-0.002839615,0.001763112,-0.00233573,0.002238998,-0.002855641,0.2413919,0.9507275,0.1618647,6
0.008885004,-0.003715201,-0.003730994,-0.03766784,-0.03785015,-0.006638623,0.07671548,-0.4441094,0.8888095,6
-0.001014992,0.004469438,-0.01025867,0.007125063,0.0007076947,0.0004382641,1.017738,-0.1510311,0.06179482,5
0.5490756,-0.3033711,0.006265525,-0.0393933,-0.1201506,-0.6882324,1.556353,-0.5478569,-0.06232069,3
0.3237699,0.1458916,0.2737261,-0.1754837,0.107089,0.01217738,1.289025,0.01013802,-0.07796873,1
0.004354579,0.003275773,0.001522293,0.01007239,-0.01461758,0.005242583,-0.03780204,0.5441079,0.8564128,6
0.2759103,-0.2025252,-0.1501201,0.7204701,-0.0213027,0.09574151,1.293968,-0.2314207,-0.04578199,3
-0.2018075,0.1411148,0.04949207,1.914273,0.5136933,0.2351645,0.7822192,-0.08003676,0.06164081,2
0.00697626,0.0003362587,-0.002766195,-0.006527455,0.01264747,0.001429497,-0.03525108,0.5413887,0.8524469,6
-0.004356382,-0.01412701,0.008585587,0.34766,0.294653,-0.06537403,1.012198,-0.1969817,0.06950301,5
-0.0008587155,-0.009590367,-0.006272795,0.01295899,-0.0185707,-0.005622287,1.015397,-0.01400497,0.1453102,4
-0.001912995,0.005017267,-0.006003398,-0.005519504,-0.005433927,0.02201933,0.8896125,0.3338018,0.3319855,4
0.3297757,-0.1309972,-0.1532062,-0.2174418,0.08344378,-0.1391759,1.227695,-0.4007215,-0.5723539,2
-0.2727124,0.03744169,0.0009493387,-0.5024858,0.08994349,0.1979474,0.7535956,-0.1163933,0.01228657,1
-0.001771944,0.006666511,4.752937e-05,-0.004424222,0.007648666,-0.005352439,0.03102269,0.7961649,0.6347448,6
-0.02928089,-0.006178738,-0.004343295,-0.02214986,0.04064342,0.0009312821,-0.07380718,0.3747362,0.921848,6
-0.03687564,0.1997701,-0.1331366,-0.2024184,-0.372496,-0.05004865,0.9475521,0.01691237,0.0685926,2
0.004757375,0.003552423,0.04371898,0.05054452,0.0498667,0.004324535,1.017746,-0.1273606,0.1093857,5
-0.006111997,-0.02213446,0.01478464,-0.2132585,0.09655468,-0.07247917,0.996472,-0.2721085,0.09242905,5
-0.0009522804,-0.002218805,-0.002666128,-0.005416855,0.01095879,-0.01633187,0.05113288,0.6624104,0.7600063,6
0.4234766,0.06195657,-0.261436,-0.3715006,-0.04889828,0.5100092,1.409748,-0.1649771,-0.2748577,2
-0.001016496,0.002867941,-0.002143163,-0.006004573,0.00952075,-0.001040303,0.9765879,0.1970015,0.2270639,4
0.001555241,-0.003809728,-0.001506851,0.003277204,0.009095037,-0.002952781,1.022438,-0.02888427,-0.1169394,4
-0.0006947488,-0.0004330006,-0.0006363598,0.0426201,0.01016051,0.005626678,1.02127,0.03843792,0.07286681,5
-0.1968096,0.03314075,0.07972021,0.3638944,0.1431133,0.4595139,0.67961,-0.1915097,-0.3739679,2
7.175168e-06,-0.0005929588,0.004505541,-0.003503333,0.008783042,-0.009788543,0.9058474,0.2955365,0.356941,4
-0.0981489,0.2220857,-0.1284109,-1.074196,-0.09033489,0.2038651,0.9190183,0.09590451,-0.08783659,3
0.003710453,0.001141032,0.001803438,-0.007123318,0.03699785,-0.01677239,-0.04337579,0.3794451,0.930379,6
-0.0003796319,0.0003337606,0.0006369711,0.002940308,0.01776224,-0.01169929,0.9992025,-0.2506692,-0.09069588,5
0.00437256,0.00561431,0.006542466,-0.006367216,0.0005676585,-0.003394142,0.9852601,-0.1556003,-0.2723492,5
-0.0002207213,-0.01375357,-0.01090397,0.02816107,0.05956688,-0.07042418,1.008962,-0.2525134,-0.01531674,5
-0.3774097,-0.01795643,0.10309,-0.9896647,0.4719439,-0.01629419,0.6371728,-0.1576707,0.1220439,1
-0.3715245,0.1389997,0.1030259,0.03261852,0.04495826,0.4178054,0.6353739,-0.01842833,0.0883786,3
-0.3392438,-0.04338719,0.06716465,0.2680742,-0.5381573,0.173772,0.6670635,-0.2601933,0.03926417,1
0.007071446,0.002919192,0.01215851,0.03434428,0.008606058,-0.00193535,1.016415,-0.0879937,-0.1912031,5
0.3405853,0.03461392,-0.01569278,-0.290223,0.02625385,0.2311356,1.290923,-0.3242861,0.1487461,2
0.001885188,-0.003301063,-0.0009764054,-0.005192358,-0.01597962,0.007143496,-0.004620694,0.9999475,-0.03571756,6
-0.002535965,-0.009698595,-0.01630554,-0.0004208629,0.002453501,-0.003535703,1.003345,-0.1748056,-0.1761273,5
0.01623573,-0.004617253,0.0179394,-0.05022606,0.04479213,0.04830763,0.1436792,0.9450429,-0.2849173,6
-0.008429831,-0.01307043,0.006159577,-0.03193167,0.02490803,0.03437222,1.009559,-0.1995849,0.03502731,5
0.1713261,-0.1996085,0.02316195,-0.5561059,0.3413602,-0.4668252,1.144389,-0.2921277,0.3220386,1
0.02502576,-0.1117892,0.03751585,1.632272,-1.054434,0.1179008,1.001506,-0.4283362,0.1076984,2
0.001303449,0.00668617,0.001312099,-0.09197052,-0.04620867,0.0248742,1.003148,-0.2427494,-0.08499685,5
0.2711346,0.09380042,0.1690686,0.6074793,0.3030841,-0.01000117,1.228062,0.247903,-0.1526771,2
-0.001528974,0.008236983,0.007809739,-0.03845768,0.01334768,-0.01356097,1.019412,0.1065847,0.05250925,4
0.1424354,-0.1601765,-0.07761798,-0.1917392,-0.4095649,-0.1984292,1.115853,-0.485169,-0.1357932,2
0.4579092,-0.1065704,0.1496828,-0.001269519,0.04231356,-0.0979678,1.464872,-0.2982927,0.1069521,3
0.02443014,0.06419596,-0.06044026,0.2354734,-0.08649991,0.2605671,1.043903,-0.05283082,0.02350654,1
0.7781539,-0.391759,-0.3732198,1.151117,1.546978,-0.1820764,1.774863,-0.6007448,-0.465007,3
-0.1316011,-0.1492077,-0.1136549,-0.1579921,-0.02566969,0.04672154,0.8585662,-0.3400855,-0.3488306,1
-0.1586705,0.1210551,-0.06006066,0.3899064,-0.4505309,0.1019368,0.8363272,-0.09710315,-0.1830322,3
-0.4089931,0.1989834,-0.08561178,0.5406427,0.9845938,0.3062136,0.6099367,0.1126201,-0.1137748,3
0.002262062,-0.005914642,-0.0005269769,0.1699434,-0.0916433,0.06581426,0.02548089,0.3252204,0.9406677,6
0.01845086,0.09413078,-0.1950655,1.480126,-0.7472325,-0.5873688,1.028349,-0.1748794,-0.1421807,2
0.03193405,0.04415771,0.04845592,-0.3735286,0.3926643,-0.0417691,1.016471,-0.1073745,-0.2188239,5
-0.003037944,0.001273536,0.001577888,-0.004240375,-0.007695127,0.01178111,-0.1318607,-0.4064542,-0.9149641,6
0.001346145,0.0007763637,-0.005676999,-0.009237361,0.006670481,-0.001823213,0.180628,0.9242832,-0.3493897,6
-0.03694712,-0.003219465,-0.0620478,-0.845797,0.5555067,0.09340021,0.9409175,-0.1052031,0.2311798,1
0.08720723,-0.1812791,0.08631099,-0.3550809,-0.3825826,0.0003842998,1.071826,-0.3504473,0.2770637,2
0.0001482347,0.005373643,0.006188595,-0.001360315,-0.004767719,-0.003337688,1.020965,-0.1535889,0.006357963,5
0.001823875,0.1105802,-0.1160154,0.1923462,-0.1485501,0.2712003,1.00483,-0.07996769,-0.1310266,2
-0.004119621,-0.004260708,-0.01069473,-0.006461857,0.01077818,0.0005196579,0.9729385,-0.2943996,-0.1946671,5
-0.5086668,0.1439677,-0.1002004,-0.1727501,0.2208314,0.3557549,0.5176053,0.08034409,-0.06203684,3
0.5828775,0.04840898,-0.2291097,-0.4033562,0.4506661,0.5939416,1.537895,-0.2942444,-0.4015129,2
-0.2225309,0.1559537,0.1912055,-0.2426545,-0.3167864,0.284799,0.7281924,-0.1955958,-0.004108582,1
-0.315492,-0.1009372,-0.1264614,-0.6819315,-0.2404436,0.4152033,0.6690877,-0.4226096,-0.1546027,2
-0.00090391,-0.001282969,0.002126421,0.003387426,-0.01344861,-0.001932375,0.8856887,0.3748647,0.3216848,4
0.08019194,0.1296058,-0.01177478,0.2574724,-0.4225626,0.04482722,1.030655,-0.2116572,-0.1912515,3
0.4768334,0.3099348,0.0891397,0.5421203,0.1340104,-0.5587985,1.454818,0.07644714,-0.04830136,3
0.001957518,0.007330551,0.009301787,-0.01264073,0.01022032,-0.009509635,1.00999,-0.206839,0.08352581,5
-0.02257744,0.01502351,0.04583446,-0.04287449,-0.02935998,0.09388276,0.7816148,0.538438,0.3139513,4
-0.00402841,0.01058104,-0.008784887,-0.03795683,0.01629951,0.007963647,0.1857893,0.5713704,0.8090869,6
0.2405921,-0.1084949,0.219067,0.224638,-0.5738343,-0.2206265,1.257081,-0.245649,0.1858985,1
-0.01411815,-0.004289046,-0.04430123,0.01088382,-0.02979029,0.01317343,-0.007529286,0.9874966,0.1105534,6
0.01433234,-0.1214555,0.04265962,-0.883024,-0.8477921,0.062901,1.022917,-0.3261439,0.09001967,1
0.6027907,-0.4209085,-0.04677775,0.6513189,-0.2772577,-0.3659908,1.562783,-0.7522462,-0.1137009,2
-0.1797573,-0.6058927,0.2426097,0.8739786,-1.420075,-0.2340621,0.7342424,-0.78363,-0.1309193,2
-0.0006718844,0.1010564,0.2154757,0.1125108,0.3494915,-0.1333743,0.9804506,-0.1639247,-0.1503753,5
-0.003056472,0.008394263,-0.002349078,-0.0577466,-0.01209959,-0.003322879,1.019763,0.0458818,0.07059346,5
0.0008203513,0.003983434,0.007823501,0.01639848,-0.002720385,0.01569148,1.020075,-0.1017291,-0.09839205,4
-0.006603586,-0.001541875,-0.004316536,-0.009763019,0.05545201,0.003443895,0.1695909,0.5648796,0.808512,6
